speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,client,cluster_id
0.0,9.490873134921578,0.0,0.0,-0.6875365344467641,G,1
49.0,3.871096471357481,1014.5,13.333333333333334,-0.9489911249439356,C,2
0.0,0.8003955077420648,950.5,12.549019607843135,-0.7174860180042137,C,2
0.0,1.9797742041591964,950.5,13.72549019607843,-0.007601923957856194,C,2
0.0,1.610125813923887,942.0,13.333333333333334,0.002525252525252486,B,2
0.0,2.2325180857275404,947.0,13.72549019607843,0.001076564854129325,F,2
51.0,0.880628653543428,3156.0,17.647058823529413,0.2025196041822256,H,3
3.0,1.7210899332175618,1141.5,14.117647058823527,0.006936516026730066,H,2
0.0,2.0073173283155508,947.0,13.72549019607843,0.0015491627991627843,F,2
0.0,0.778790418907998,947.5,12.549019607843135,0.0012611115481434565,F,2
0.0,1.8168918842391408,1162.0,16.07843137254902,-0.011428525205461781,A,2
41.0,0.7545052011106231,1729.5,14.901960784313726,0.019809019599811684,H,3
0.0,9.46974098702826,0.0,0.0,-0.7341316150873495,C,1
0.0,9.47930536949032,0.0,0.0,-0.04482344326318072,C,1
6.0,5.21331794730877,955.5,12.941176470588236,-0.8246384412801859,G,2
0.0,9.748284698952354,0.0,0.0,-2.7977528456801646,J,1
0.0,1.6126026596431318,946.5,13.72549019607843,0.0013819015978484006,E,2
0.0,9.498292125980077,0.0,0.0,0.6749953715391735,A,1
8.0,4.998044439445317,958.0,12.941176470588236,1.3318719820872276,F,2
44.0,1.0290767685423654,2753.5,28.62745098039216,-0.03887349860476408,A,3
3.0,1.3395365159250423,956.0,13.72549019607843,0.0316085744161729,E,2
0.0,3.1595530449220335,953.0,12.941176470588236,-0.5553427203427201,A,2
0.0,9.526026004312005,0.0,0.0,-0.0024410728515709135,I,1
3.0,4.180090370379089,941.5,13.333333333333334,0.28350609756097567,J,2
41.0,1.8182398214685795,2545.0,33.333333333333336,0.13898228628011888,H,3
0.0,9.068009556464705,0.0,0.0,-0.0006826401446655694,C,1
51.0,2.131641573890941,3157.5,88.23529411764706,0.1183946722747985,B,3
2.0,4.002732940864697,950.5,12.941176470588236,-0.6798632885405005,F,2
52.0,3.116506195795255,2199.0,14.901960784313726,0.03308328619909506,G,3
47.0,1.734994894401608,2928.0,24.31372549019608,-0.09188118811881185,G,3
0.0,0.7153844154771426,1184.5,13.72549019607843,0.10407987227294159,F,2
18.0,4.456473164340343,1818.0,18.823529411764707,-0.487074160068266,I,3
6.0,0.6557855457082977,956.0,13.72549019607843,-0.0030847692612397948,I,2
0.0,1.0240108147299936,953.0,12.549019607843135,0.0027963421342133143,B,2
23.0,5.515400718985301,1460.0,19.607843137254903,-0.4346292585170346,B,2
1.0,0.8653366839618616,1143.5,16.07843137254902,0.136841070837471,G,2
0.0,0.7324560179936985,948.0,13.72549019607843,0.250521940718662,E,2
0.0,4.284979811355443,945.5,12.549019607843135,0.42864890494095853,G,2
49.0,0.8288789130680435,949.0,13.72549019607843,-0.1239174723040538,C,2
0.0,3.031290940445176,942.5,16.862745098039216,-0.06768055555555563,A,2
0.0,1.5624722431446445,950.5,12.549019607843135,0.00185968807237602,C,2
19.0,1.4694291965580686,2488.0,19.215686274509803,0.45247648902821314,I,3
0.0,1.6164900683487433,945.5,13.72549019607843,0.0007493128721943049,A,2
21.0,3.980638566345622,2181.5,22.352941176470587,-0.34222677181275907,I,3
0.0,1.102418860881646,948.0,13.72549019607843,-0.001859972041006519,E,2
53.0,1.8071420802977578,2431.0,15.294117647058822,-0.14022865702438359,F,3
0.0,0.7793337796852788,948.5,12.549019607843135,-0.0020333702172268264,H,2
0.0,9.065639599725552,0.0,0.0,-0.0012829003226353386,G,1
21.0,1.9499070139462855,2167.0,22.745098039215687,0.4790758192332407,H,3
0.0,9.48935893070282,0.0,0.0,-0.0022642533936652054,J,1
0.0,0.8498158391138785,948.0,12.549019607843135,-1.0988195353311632,D,2
0.0,2.0096830677786888,956.5,13.72549019607843,0.003003003003002991,F,2
55.0,1.0464474356450362,2348.0,18.823529411764707,0.002361873269295267,G,3
1.0,1.7552387356630361,949.0,14.117647058823527,0.04225770066855339,D,2
0.0,1.5879605490967281,950.5,13.72549019607843,0.009304873054873097,E,2
0.0,0.5171486753974173,945.0,12.549019607843135,0.0013065735226751585,E,2
51.0,3.3219012975686995,2165.0,15.68627450980392,-0.310404013177598,E,3
1.0,2.7011408154009993,945.5,12.549019607843135,2.102289192971698,D,2
52.0,2.691284011330571,2199.0,24.705882352941178,-0.8454132930746006,F,3
26.0,0.3711308534082858,938.5,14.117647058823527,0.1142436708860759,E,2
36.0,1.0482382017381426,950.0,12.15686274509804,1.0997274948317985,J,2
0.0,0.5610155266964476,952.5,12.549019607843135,0.001521912117488644,I,2
0.0,9.464122629815684,914.0,17.254901960784313,0.0024374102195772046,E,2
33.0,1.5734775943932553,2097.0,44.31372549019608,0.028202849093289906,I,3
29.0,1.809706924130189,2121.5,14.901960784313726,0.006307175396285503,H,3
40.0,0.8985971826860427,967.5,13.333333333333334,0.08050105485232062,E,2
2.0,1.8583598421604972,1442.5,17.254901960784313,0.13219143368682001,F,2
0.0,4.036849006662081,1079.0,13.72549019607843,1.0918352422740136,H,2
40.0,1.0019944743305622,2530.0,18.03921568627451,-0.07862904985814329,F,3
5.0,0.6717228316132231,948.5,13.333333333333334,0.050764374096272505,E,2
0.0,1.9619064560416668,0.0,0.0,0.0007490615402115999,E,1
43.0,1.5749529417884318,1847.0,14.509803921568627,0.10927338484300511,J,3
49.0,4.223149633432643,952.0,12.941176470588236,-0.015031185031184613,F,2
0.0,1.7441372987141106,957.5,12.549019607843135,0.0015896900034831907,G,2
14.0,1.7062375653382906,1478.0,18.823529411764707,-0.032796052631578976,C,2
3.0,4.184607854460001,1894.5,28.235294117647054,0.30833140673981174,F,3
0.0,0.5403592792822536,958.5,12.549019607843135,-0.001312754661069282,E,2
0.0,0.5877464731930395,959.5,12.15686274509804,-0.0016464891041161334,C,2
41.0,0.9666270986264321,1732.5,19.607843137254903,0.10034231845325092,H,3
0.0,9.00945262945384,0.0,0.0,-0.019913388035625257,A,1
0.0,9.487047290027862,0.0,0.0,0.014815516096758186,F,1
0.0,9.441311711382523,0.0,0.0,0.028285424092599043,J,1
51.0,1.552879882560592,2180.5,20.7843137254902,-0.410604099244876,J,3
36.0,4.679593440035018,2278.5,18.431372549019606,-1.4264908722109526,D,3
9.0,1.5151482477856124,1798.5,23.52941176470588,-1.1264686468646865,F,3
107.0,1.5399917633370381,3600.5,44.31372549019608,0.3265687217081279,A,3
0.0,1.6410528281063528,947.5,14.509803921568627,-0.0006568729362846915,H,2
0.0,9.470186050994684,0.0,0.0,-1.5346751655794035,H,1
0.0,9.492562685313441,0.0,0.0,0.005333333333333412,F,1
0.0,8.198226616128482,0.0,0.0,-0.015763888888888467,F,1
1.0,2.7123298916202994,1188.0,12.549019607843135,0.04570950015055719,D,2
0.0,9.454840832251351,0.0,0.0,-0.01592404557637006,I,1
0.0,1.231297897761362,948.0,13.333333333333334,0.0014450721908350062,F,2
27.0,0.6306180403228039,949.5,12.15686274509804,-0.23600911328759228,I,2
0.0,1.5422529437442454,0.0,0.0,-0.004971675577294998,G,1
0.0,9.069392090531874,0.0,0.0,-0.0003765127745407604,D,1
0.0,0.9511950192935031,949.0,13.72549019607843,-0.00024867560703739633,A,2
0.0,9.487030008576246,0.0,14.117647058823527,0.001242586938975998,E,1
0.0,0.600905575005674,949.5,12.549019607843135,0.0008376109132047782,I,2
17.0,1.5239682044855882,1716.5,14.901960784313726,0.02233666788875499,F,3
45.0,1.8721395218246788,1919.5,18.823529411764707,-0.049640493724717294,F,3
38.0,1.9534362862093309,2396.0,27.058823529411764,0.13582410423452768,G,3
0.0,1.6141930227917456,945.0,13.72549019607843,-0.008491053883545402,F,2
3.0,5.813363611636201,1622.5,22.352941176470587,-1.4921234998064263,F,3
13.0,2.588817843808064,2410.5,22.745098039215687,-0.9384410488958995,D,3
0.0,1.592968251676461,946.0,13.72549019607843,-0.0009693877551020108,G,2
1.0,1.5636589904655807,1429.5,17.647058823529413,-0.00933055070212907,F,2
36.0,1.9235557811146358,2268.5,22.352941176470587,-0.00989846141120021,G,3
49.0,0.16050372384903364,2101.0,18.823529411764707,-0.17890382317801662,H,3
20.0,1.876402586112478,2000.5,14.901960784313726,0.10881081408986132,B,3
0.0,0.5442746877811775,951.5,14.117647058823527,0.004196099022439115,C,2
47.0,1.6422061070520033,2917.0,16.470588235294116,-0.5357196111027154,A,3
13.0,4.640289323982119,1326.5,13.72549019607843,-0.7901494211432913,D,2
25.0,1.8258870269421956,2504.0,24.705882352941178,-0.20144136807817592,B,3
0.0,1.6845343746724288,0.0,0.0,-0.0015283459964933188,F,1
33.0,4.857661482852825,2091.5,27.45098039215686,-0.4463469374063562,C,3
0.0,1.3954071011285274,950.0,14.117647058823527,0.003918918918918934,C,2
16.0,1.7692843831381153,1641.5,18.431372549019606,0.0381391962725684,I,3
11.0,4.140382695909125,1959.0,25.49019607843137,0.038262295081967324,D,3
16.0,1.475486138065712,1631.0,14.509803921568627,0.5924807081984118,B,3
0.0,1.935020361433171,1489.0,16.862745098039216,-0.16489854643166957,C,2
18.0,2.495454352636725,1838.0,19.607843137254903,-0.1284131438579731,A,3
0.0,2.00914984056869,942.5,14.117647058823527,0.0013502176673317878,H,2
31.0,0.7376372829229401,948.5,12.15686274509804,0.8697290408841163,G,2
0.0,9.40516406979907,0.0,0.0,-0.7061159257795627,J,1
0.0,0.7870819350832433,1583.0,18.431372549019606,-0.05235084253809569,F,3
34.0,6.185808896460849,2142.0,28.235294117647054,-3.921387804900765,I,3
20.0,2.423655515462063,1093.0,14.509803921568627,-0.9968057919845321,B,2
25.0,4.599434078149927,2572.5,37.64705882352941,0.3821928454112087,I,3
43.0,4.366784893242954,2673.0,88.23529411764706,0.5031661506707945,E,3
39.0,0.35557703169262606,2449.5,15.294117647058822,1.2487921509542257,I,3
0.0,9.510312695885052,0.0,0.0,-0.008812901649817517,D,1
32.0,0.8281606882238438,1357.5,13.333333333333334,0.041185953293830596,E,2
0.0,9.467956260192956,0.0,0.0,0.10015543357289725,H,1
22.0,0.561151507654516,955.0,12.941176470588236,0.1342375168690958,I,2
0.0,1.6212884217266734,0.0,0.0,0.002289218717790087,D,1
0.0,1.8289682638678846,950.5,14.117647058823527,0.16402037800420008,C,2
42.0,0.428854403508095,1779.0,14.117647058823527,-0.09926192549588779,J,3
52.0,2.155320871717783,2199.0,24.705882352941178,-0.9757205039634206,I,3
0.0,9.596571171635556,0.0,0.0,-1.4426572275571072,G,1
0.0,2.2108956153217254,1213.0,16.862745098039216,2.4110623873680597,B,2
34.0,2.1403399325617345,954.5,13.72549019607843,0.6347318611987383,E,2
0.0,9.06817168396818,0.0,0.0,-0.0006711439885518367,C,1
0.0,9.460013076838285,0.0,0.0,-0.052476166403571084,A,1
0.0,1.2040413406421002,955.0,13.333333333333334,0.0017923544349718878,A,2
0.0,1.056444876595522,949.0,12.549019607843135,-0.0019070904645477338,C,2
0.0,0.45137557070168965,949.5,14.117647058823527,1.107496318114875,H,2
51.0,1.2450985027966202,2180.5,20.7843137254902,-0.04755818007495852,C,3
0.0,1.7457896428486321,0.0,0.0,-0.004191342990215001,D,1
27.0,0.9802372521951506,1181.0,14.509803921568627,0.30258418224444483,D,2
0.0,0.5922947398544243,946.0,12.549019607843135,-0.001477170156088281,J,2
50.0,4.496566590214514,5020.5,87.84313725490196,0.24992602575621448,B,3
0.0,5.594439232636672,1096.5,16.470588235294116,0.011967331118494684,C,2
0.0,2.0621269362114067,941.5,13.72549019607843,-0.00030303030303024947,H,2
0.0,0.9860126274209313,951.5,13.72549019607843,0.004453544453544622,J,2
15.0,1.871598589441657,1254.0,13.72549019607843,-0.007924183006535856,G,2
18.0,1.6226235215168738,1066.5,14.117647058823527,0.11736038627491263,D,2
19.0,1.0019728490894144,1933.0,14.509803921568627,-0.6153133037175591,H,3
55.0,1.5362474539345885,1837.5,14.509803921568627,-0.06857694341618181,E,3
34.0,0.5297002427695676,2132.0,19.215686274509803,0.027570271109563615,E,3
62.0,1.8243630092155596,2638.5,36.86274509803921,-0.017850375763769098,B,3
46.0,3.8617542646230896,2901.5,20.392156862745097,-0.8077304156219134,E,3
0.0,1.578166196588656,949.5,12.549019607843135,0.0010082625707625859,G,2
0.0,9.626358596361815,0.0,0.0,-1.671071604987058,E,1
0.0,9.907359855234443,0.0,0.0,-3.4955657796336985,A,1
35.0,0.6339972690501225,1484.0,13.72549019607843,0.053516788766788836,J,2
35.0,0.9112346669838788,2164.5,15.294117647058822,0.6200466295656137,D,3
0.0,1.9779682177962046,952.5,13.72549019607843,0.0009019003595274189,H,2
0.0,9.448825752798172,0.0,0.0,0.1057435675652588,A,1
34.0,1.3449981305124543,1071.0,12.941176470588236,0.0987200968899653,E,2
0.0,0.5985459766970899,939.5,12.941176470588236,0.0005448898927159496,G,2
12.0,4.740137685678,2257.0,22.745098039215687,-2.105945777037081,C,3
0.0,9.072028810955612,0.0,0.0,0.0007717503735205078,G,1
14.0,2.080102858272905,1491.5,20.7843137254902,0.037674362674362694,F,2
0.0,9.114932336970584,0.0,0.0,-0.0006461221216631508,D,1
1.0,2.505867770369335,1100.0,14.117647058823527,-0.03689282042958397,E,2
40.0,2.507196271418941,2491.0,23.137254901960784,2.0063724838002313,H,3
0.0,9.492190817405724,0.0,0.0,0.00015530808006003483,C,1
47.0,1.1670474335492302,2011.5,19.215686274509803,0.0385609901129802,E,3
21.0,1.8488200114462738,2081.5,24.31372549019608,-0.1261612201770237,F,3
38.0,1.807149775875617,2394.0,44.70588235294117,0.011989736070381313,J,3
31.0,1.287229688780168,1962.0,23.137254901960784,-0.06937085713691105,C,3
0.0,1.4432030156149418,0.0,0.0,-0.000549158249158313,E,1
0.0,1.4568976865397771,951.5,12.15686274509804,0.8349397608005859,D,2
28.0,2.2181994214880287,1523.5,14.509803921568627,0.09020733304233974,H,3
46.0,4.126933669661417,2850.0,29.41176470588235,1.636790449865801,B,3
0.0,9.492318275600855,0.0,0.0,0.003679396197754703,D,1
50.0,1.0701069252972666,1703.0,24.31372549019608,0.25083067092651756,F,3
28.0,0.42451031660666017,961.0,12.941176470588236,0.048439247193484525,C,2
0.0,2.6839061738555494,1198.0,14.117647058823527,0.3842530217566479,J,2
0.0,1.126382564212648,941.0,13.72549019607843,-0.00012933937071868407,C,2
0.0,8.058209325897144,0.0,0.0,-0.0007635894928665898,I,1
3.0,1.6971139286909678,1225.5,23.92156862745098,1.0172312703583062,B,2
49.0,1.6625485799545292,2065.5,21.56862745098039,-0.04361007969079095,H,3
53.0,0.7845431163282132,2259.0,21.176470588235293,0.5877782800884066,B,3
79.0,1.362439810294517,2662.5,15.68627450980392,0.008272766439227697,A,3
24.0,0.9820325308802473,1535.0,13.72549019607843,0.14418703007518796,J,3
0.0,1.6383789618956464,0.0,0.0,-0.001010101010100961,G,1
0.0,1.4083103433582658,954.5,12.549019607843135,-0.0021274466519499713,D,2
0.0,9.51636933122209,0.0,0.0,-0.0036000163321596723,G,1
29.0,4.129886040061122,1806.5,16.470588235294116,0.6655244659766577,E,3
0.0,1.958203465858971,0.0,0.0,0.0036846089530654033,F,1
58.0,0.9083464498296828,2444.0,15.68627450980392,0.012012300762300754,I,3
0.0,9.472807890958324,0.0,0.0,-0.0006818181818181168,F,1
25.0,0.3616258972155246,2514.5,21.56862745098039,-0.2175632911392405,I,3
0.0,9.489634773276933,0.0,0.0,-0.004465628956579981,J,1
47.0,1.2991798284758682,1582.5,14.117647058823527,-0.0839918143745505,D,3
0.0,2.1121715461894985,949.5,12.549019607843135,0.0051897046405168235,F,2
0.0,9.495017472823331,0.0,14.117647058823527,-0.005470672682526698,D,1
29.0,1.8413318149561093,2932.0,16.862745098039216,-1.5188373397435897,D,3
28.0,0.8562242233132178,1763.0,14.117647058823527,0.6735458194567883,B,3
0.0,1.146317797576703,949.5,13.72549019607843,0.013407493410317495,D,2
5.0,4.126616753713149,954.5,12.941176470588236,-0.22045250472589828,E,2
5.0,1.7143269505859642,950.0,13.72549019607843,-0.5678709428502532,H,2
0.0,1.7320566300893983,950.0,13.72549019607843,-0.0020337349957046946,J,2
50.0,3.755442255049509,2151.5,14.901960784313726,-0.7745546469708966,B,3
1.0,2.329479430279364,1105.0,13.333333333333334,-0.08726714987140505,C,2
1.0,1.8730191226121387,948.0,14.117647058823527,0.033799358090545406,A,2
0.0,9.116425203067624,0.0,0.0,1.9454601391383748,I,1
0.0,0.8329852708071941,945.5,12.549019607843135,-0.0007663749532729192,I,2
56.0,1.648521045794039,2357.5,27.84313725490196,0.4186109670325112,I,3
0.0,1.026086655556339,951.5,12.549019607843135,-0.0032052732401164352,A,2
0.0,9.436887664957151,0.0,0.0,-0.7835189328743546,C,1
56.0,2.898854477587063,2367.5,25.88235294117647,0.28055201863353973,B,3
34.0,5.659916448297079,947.5,12.549019607843135,-0.22680521272583842,F,2
10.0,0.9415322842011095,1291.5,13.72549019607843,0.01822950819672131,I,2
0.0,9.111573374387675,0.0,0.0,0.002068263022629413,G,1
31.0,1.0438460882038203,1499.0,14.509803921568627,-0.03789595279474667,I,2
0.0,2.038373054861013,946.0,13.72549019607843,0.0021445208006638516,D,2
36.0,2.332394465412889,2189.5,15.294117647058822,-0.07433962264150962,I,3
0.0,1.5892801277357094,944.0,14.117647058823527,0.0017048340286595007,E,2
0.0,8.060160307893645,0.0,0.0,0.010563279002877124,F,1
0.0,0.566064289736756,952.5,12.549019607843135,0.0006420772448259005,D,2
0.0,9.44370494498145,0.0,0.0,-1.3770917293233085,I,1
0.0,0.7740494284611548,1713.0,23.52941176470588,-0.1472520101902715,J,3
36.0,1.7366754896222938,2264.5,15.294117647058822,0.18134307716485942,I,3
0.0,1.0311827043390465,953.5,12.941176470588236,0.002288976566236278,A,2
0.0,1.414774000728619,949.0,14.117647058823527,-0.0006352642066927983,F,2
0.0,2.0051673943136037,952.0,13.72549019607843,0.001728187919463109,D,2
7.0,1.8361582024776992,951.5,14.509803921568627,-0.011354464305490919,C,2
28.0,2.104839784069458,2856.5,88.23529411764706,-0.16279614028213163,A,3
0.0,0.7907393910929434,946.0,12.549019607843135,0.0029038308514265365,A,2
0.0,9.509051561824728,0.0,0.0,0.7612557428966502,I,1
29.0,1.9494579737865163,2950.5,24.31372549019608,-0.133092796092796,J,3
31.0,1.4720602538300336,1968.0,21.176470588235293,0.03350458045469762,J,3
0.0,9.505536746566953,0.0,0.0,0.7793197317572172,G,1
0.0,9.492259782564387,0.0,0.0,0.002261389404246583,H,1
38.0,1.9229632907536987,2372.0,25.88235294117647,-0.18904600141542816,C,3
0.0,9.493983780896286,0.0,0.0,-0.001692945450552208,G,1
0.0,1.426640595872632,938.5,13.72549019607843,-0.005777027027027037,J,2
23.0,1.9757728622982322,1487.0,13.333333333333334,0.18125302370585405,J,2
10.0,4.4691933875402565,2009.0,32.549019607843135,0.031118618171716572,D,3
39.0,2.1777261727827684,2423.5,15.68627450980392,-0.12224815983175619,C,3
0.0,1.687425812358908,944.5,12.15686274509804,-0.002621251388374768,C,2
15.0,0.9881333615543918,934.0,13.333333333333334,0.2747505265098946,I,2
41.0,1.85079177330156,1731.5,17.647058823529413,-0.19789956848263568,I,3
48.0,0.5661910924666614,2021.0,14.901960784313726,-0.15915931045969356,D,3
0.0,9.475312199255194,0.0,0.0,-0.008455043152691522,C,1
50.0,1.985149155339546,1696.5,17.254901960784313,-0.001426630434782597,E,3
0.0,1.5963584303034886,953.0,13.72549019607843,0.012430520746310195,B,2
0.0,1.4142137871370914,1160.0,14.509803921568627,0.00589676411104989,H,2
0.0,9.487111896541156,0.0,14.117647058823527,-0.001354069659154404,D,1
3.0,0.6802407041302039,950.5,14.117647058823527,-0.000596369636963745,J,2
0.0,0.7901934902049772,948.5,12.549019607843135,0.000704774618006665,H,2
2.0,2.03575107060947,955.5,14.117647058823527,0.2317016174010036,E,2
0.0,1.9801953619467771,950.5,13.72549019607843,0.003132223132223111,A,2
48.0,1.8268306320518946,3021.0,23.137254901960784,0.17095030737704908,I,3
8.0,0.35071979301088524,953.5,12.549019607843135,-0.007391072440577406,B,2
17.0,4.057641656366511,1714.0,16.470588235294116,-0.7556539247715723,I,3
1.0,2.2985799083249288,1536.5,9.803921568627452,0.07153699881512043,A,3
29.0,4.903239518115207,1141.0,20.0,-1.3136811102108017,A,2
57.0,1.6218342309639318,1929.0,14.509803921568627,0.0861789966419049,C,3
5.0,5.087467331754642,1140.5,24.31372549019608,0.14632506854565275,H,2
0.0,0.5829178184964268,944.0,12.549019607843135,0.0024226372729126977,H,2
50.0,0.8300934863049566,3138.5,17.254901960784313,-0.04923802017654477,C,3
55.0,4.352441618468965,3459.5,43.13725490196078,-0.9210219832546324,B,3
0.0,1.617959172202575,0.0,0.0,0.00015838658695799257,B,1
0.0,9.485903638603983,0.0,0.0,-0.6541377464305578,E,1
8.0,2.3482022205218778,1706.5,16.862745098039216,1.524189900539029,A,3
0.0,9.486178317569781,0.0,0.0,0.0012394317092303542,F,1
0.0,1.5373500074121582,943.0,13.72549019607843,-0.0004682168440557355,B,2
0.0,1.6733830721147707,0.0,0.0,0.00029636408831035244,C,1
0.0,9.506178720733049,1381.25,18.431372549019606,-0.007843045112781999,I,2
3.0,3.9005785777665247,1894.5,28.235294117647054,-0.23474928109273918,E,3
0.0,1.0558417405946376,952.0,12.549019607843135,0.003562420389474852,J,2
25.0,1.7303722590953734,1576.0,18.03921568627451,0.09880858858247693,A,3
0.0,1.567233214943081,944.5,14.117647058823527,-0.0012763749567623883,J,2
38.0,4.636060487753242,2395.0,15.68627450980392,-0.858700601172961,G,3
0.0,1.0552326650068353,947.0,12.549019607843135,-0.0032180631868131693,H,2
0.0,3.160434120393025,948.5,12.549019607843135,0.07641618417424922,D,2
0.0,3.8760988006711,945.0,12.549019607843135,1.4212072381703624,B,2
41.0,2.005442574182924,1730.5,17.254901960784313,-0.20746383779264188,E,3
4.0,2.1594050586414704,1841.5,22.745098039215687,0.6256831016084434,F,3
50.0,4.424398468576529,2142.0,19.215686274509803,0.09510999478021187,G,3
0.0,2.0639813865459775,956.0,14.117647058823527,0.006574416882635992,E,2
0.0,1.6062382730718539,948.0,13.72549019607843,-0.0016319659176802087,E,2
86.0,1.1436140410654096,2897.5,16.07843137254902,-0.10381636914082903,B,3
0.0,1.0351436156151879,959.5,12.549019607843135,-0.0009577327982888129,C,2
24.0,1.6312422908928303,2398.0,22.745098039215687,-0.04340694006309148,F,3
0.0,2.009904466478687,952.0,13.72549019607843,-2.5986938738620236e-05,J,2
20.0,3.6578121180678362,954.0,12.549019607843135,0.7327453849937604,C,2
30.0,0.4705028419045107,1275.5,12.941176470588236,0.005886287625418096,H,2
0.0,1.0554082185692375,947.0,12.549019607843135,0.0038929665712366113,D,2
42.0,1.0518667179044021,2613.0,16.07843137254902,1.019009312263162,F,3
0.0,2.071622779104936,946.0,13.72549019607843,0.0024579124579123812,H,2
15.0,1.5438273839295764,2184.5,18.823529411764707,0.023741015786159503,F,3
0.0,9.069393872887249,0.0,0.0,-0.0015987525987530837,F,1
36.0,1.3244377112482726,2254.5,19.215686274509803,-0.5890666197749195,A,3
0.0,1.584317863260875,953.0,13.72549019607843,-0.008755967866434095,C,2
35.0,4.183361635651983,2165.0,15.68627450980392,0.14843779306033156,A,3
0.0,1.1264185540807223,944.0,14.117647058823527,-0.0005472972972973,I,2
51.0,3.1676135658241744,1720.5,14.117647058823527,-0.01622622812565888,F,3
52.0,1.8757273976437248,2227.0,34.90196078431372,0.10416793239085564,J,3
32.0,1.5186869069429965,2026.0,14.901960784313726,-1.3765092568552655,F,3
43.0,1.1963353254639624,2659.0,16.07843137254902,0.04871087812897423,H,3
0.0,9.741906476509211,0.0,0.0,-2.3527072434607645,I,1
0.0,9.464140414322383,0.0,0.0,-1.5088732952294721,C,1
51.0,1.5950501491937958,2174.0,15.294117647058822,0.3135119573954983,G,3
17.0,1.0213173663245032,2029.0,25.098039215686278,0.051101405909660946,C,3
0.0,2.008338407777284,947.0,13.72549019607843,0.0017880125022982085,E,2
1.0,2.570919230842594,1100.0,14.117647058823527,-0.039494235137799594,J,2
0.0,9.49725853733389,0.0,14.117647058823527,0.004479044261652999,A,1
28.0,0.24290921943987398,1784.5,14.509803921568627,1.2149350372736956,D,3
31.0,1.429704528147014,1948.0,20.392156862745097,0.009932089362782781,E,3
0.0,1.5420578456823215,945.0,13.72549019607843,-0.009774908970539509,F,2
2.0,3.8377370050282646,1149.0,12.15686274509804,0.1066600961538462,B,2
0.0,3.0762353611793345,952.5,12.549019607843135,0.030589080459770823,G,2
0.0,9.428416274904208,0.0,0.0,0.02001775279896509,D,1
0.0,4.4740863416350996,1722.5,22.745098039215687,2.1509067069647543,A,3
0.0,9.532741149512965,0.0,0.0,2.107513354700855,E,1
0.0,0.7929907514136286,946.5,12.549019607843135,-0.0007443269200589908,B,2
1.0,2.99790258305319,1114.5,9.803921568627452,-0.01059459919925021,E,2
21.0,1.8539998076589603,2098.5,18.823529411764707,-0.3255767527491666,H,3
0.0,1.0317560117949376,944.0,12.941176470588236,0.0016269764150708133,B,2
33.0,2.142600715865042,2022.5,32.549019607843135,0.1284615384615384,D,3
0.0,8.026970184116578,0.0,0.0,0.00022204305761386323,I,1
25.0,3.9857441927417008,2558.0,22.745098039215687,1.3780996947374184,G,3
55.0,1.7794438456890929,2362.0,23.137254901960784,0.12034302139891428,G,3
0.0,1.598859331135484,948.0,13.72549019607843,-0.00047642265097169734,B,2
2.0,1.9093991906803853,949.5,12.549019607843135,-0.05175270786254191,J,2
0.0,1.6147016049849114,939.5,14.509803921568627,0.0032449892708760197,C,2
43.0,1.8580762798060366,2678.5,23.137254901960784,-0.24947975554653268,F,3
0.0,1.2152123296032649,950.0,13.333333333333334,-0.005670660089264812,F,2
48.0,1.0005822395262276,2020.0,14.509803921568627,0.1510829561318161,A,3
0.0,0.5865066689281084,950.5,12.549019607843135,0.0027797858790319374,C,2
14.0,1.4810283120077976,1156.5,13.72549019607843,-0.028742211074969604,D,2
1.0,1.6668037446937902,1606.0,17.254901960784313,-0.007566999647949296,A,3
0.0,1.9952630982831052,951.5,14.117647058823527,-0.003721052331221719,J,2
0.0,1.7670131411674082,0.0,0.0,-0.0191916740217711,E,1
0.0,9.377490237471681,0.0,0.0,-0.02365023721808368,D,1
0.0,0.9130063175802268,948.5,13.72549019607843,-0.002563987828888503,E,2
0.0,1.6107637557452525,951.0,13.72549019607843,-0.001872597598449044,F,2
21.0,1.8880499274840763,2108.5,87.84313725490196,0.30514124410621246,B,3
48.0,1.98317003135321,2052.5,20.0,-0.40217588486656464,I,3
0.0,2.0101956245123542,943.0,13.333333333333334,-0.0012298601224774997,I,2
0.0,1.664819266920908,952.0,13.72549019607843,0.0001843942783540109,B,2
10.0,1.4578211645096624,1893.0,19.607843137254903,-0.039305972288581126,B,3
3.0,4.853726437833149,801.5,29.80392156862745,-0.07667076838939058,A,2
46.0,4.41739892430601,2843.5,24.705882352941178,0.07982184323727548,F,3
0.0,1.5445402031522801,943.0,13.72549019607843,0.0022498511018465006,B,2
0.0,0.46421893021294924,974.0,12.549019607843135,-0.00034549332136030175,E,2
50.0,1.8579608214001495,1694.0,16.862745098039216,-0.1026628132251815,I,3
52.0,1.9121193774559002,2208.0,32.94117647058823,-0.1288873482838997,A,3
0.0,9.483330558614192,0.0,0.0,-0.006472383225366363,G,1
46.0,2.9966985529384114,2848.5,16.470588235294116,-0.1635153973261229,E,3
34.0,0.454520569536982,1460.0,13.333333333333334,0.04663399017497388,C,2
0.0,9.495967662668962,0.0,14.117647058823527,0.003917716890317599,D,1
0.0,9.460192661996945,0.0,0.0,0.020566442131047247,H,1
